Framework,,Rigorous Instruction,,,,,,,,,,,,,,Collaborative Teachers,,,,,,,,,,,,Supportive Environment                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          Supportive Environment,,,,,,,,,,,,,,,,,,,,,Effective School Leadership,,,,,,,,,,,Strong Family-Community Ties,,,,,,,,,,,Trust,,,,,,,,,,,,,,,,,
DBN,School Name,Rigorous Instruction Rating,Rigorous Instruction - Element Score,Quality Review - How interesting and challenging is the curriculum?,Quality Review - How effective is the teaching and learning?,Quality Review - How well does the school assess what students are learning?,Rigorous Instruction - Percent Positive Responses on School Survey,Rigorous Instruction - Percent Positive Responses on School Survey - City Average,Rigorous Instruction - Borough Positive Responses,Percentage of students who say that they learn a lot from feedback on their work,Percentage of students who say that they learn a lot from feedback on their work - City Average,Percentage of students who know what their teacher wants them to learn in class,Percentage of students who know what their teacher wants them to learn in class - City Average,Percentage of teachers who say that students build on each others' ideas during class discussions,Percentage of teachers who say that students build on each others' ideas during class discussions - City Average,Collaborative Teachers Rating,Collaborative Teachers - Element Score,Quality Review - How well do teachers work with each other?,Collaborative Teachers - Percent Positive Responses on School Survey,Collaborative Teachers - Percent Positive Responses on School Survey - City Average,Collaborative Teachers - Borough Positive Responses,Percentage of teachers who say that they work together to design instructional programs,Percentage of teachers who say that they work together to design instructional programs - City Average,Percentage of teachers who say that they have opportunities to work productively with colleagues in their school,Percentage of teachers who say that they have opportunities to work productively with colleagues in their school - City Average,Percentage of teachers who say that they feel responsible that all students learn,Percentage of teachers who say that they feel responsible that all students learn - City Average,Supportive Environment Rating,Supportive Environment - Element Score,Quality Review - How clearly are high expectations communicated to students and staff?,Supportive Environment - Percent Positive Responses on School Survey,Supportive Environment - Percent Positive Responses on School Survey - City Average,Supportive Environment - Borough Positive Responses,"Percentage of students who feel safe in the hallways, bathrooms, locker room, and cafeteria","Percentage of students who feel safe in the hallways, bathrooms, locker room, and cafeteria - City Average",Percentage of students who say that teachers notice when they are upset or having emotional difficulty,Percentage of students who say that teachers notice when they are upset or having emotional difficulty - City Average,Percentage of students who say that this school supports students in navigating the post-secondary process,Percentage of students who say that this school supports students in navigating the post-secondary process - City Average,Metric City Rating - Least Restrictive Environment,Percentage of Enrollment - Least Restrictive Environment,Population Percentage of Range - Least Restrictive Environment,Metric Value - Least Restrictive Environment,Approaching Target For 2015 - Least Restrictive Environment,Meeting Target For 2015 - Least Restrictive Environment,Exceeding Target For 2015 - Least Restrictive Environment,Metric Score - Least Restrictive Environment,Metric Value - Percentage of Students with 90%+ Attendance,Effective School Leadership Rating,Effective School Leadership - Element Score,Effective School Leadership - Percent Positive Responses on School Survey,Effective School Leadership - Percent Positive Responses on School Survey - City Average,Effective School Leadership - Borough Positive Responses,Percentage of teachers who say that the principal communicates a clear vision for this school,Percentage of teachers who say that the principal communicates a clear vision for this school - City Average,Percentage of teachers who say that curriculum and instruction are well coordinated across different grade levels,Percentage of teachers who say that curriculum and instruction are well coordinated across different grade levels - City Average,Percentage of parents who feel that the principal works to create a sense of community in the school,Percentage of parents who feel that the principal works to create a sense of community in the school - City Average,Strong Family-Community Ties Rating,Strong Family-Community Ties - Element Score,Strong Family-Community Ties Overall - Positive Responses,Strong Family-Community Ties - Percent Positive Responses on School Survey - City Average,Strong Family-Community Ties - Borough Positive Responses,Percentage of parents who say that school staff regularly communicate with them about how the staff can help their children learn,Percentage of parents who say that school staff regularly communicate with them about how the staff can help their children learn - City Average,Percentage of parents who feel that teachers try to understand families' problems and concerns,Percentage of parents who feel that teachers try to understand families' problems and concerns - City Average,Percentage of teachers who say that teachers at this school work closely with families to meet students' needs,Percentage of teachers who say that teachers at this school work closely with families to meet students' needs - City Average,Trust Rating,Trust - Element Score,Trust - Percent Positive Responses on School Survey,Trust - Percent Positive Responses on School Survey - City Average,Trust - Borough Positive Responses,Percentage of teachers who say they trust the principal,Percentage of teachers who say they trust the principal - City Average,Percentage of teachers who say that they trust each other,Percentage of teachers who say that they trust each other - City Average,Percentage of parents who say that school staff work hard to build trusting relationships with them,Percentage of parents who say that school staff work hard to build trusting relationships with them - City Average,Percentage of students who say that teachers treat them with respect,Percentage of students who say that teachers treat them with respect - City Average,Student Survey Response Rate,Teacher Survey Response Rate,Parent Survey Response Rate,Quality Review - Dates Of Review,Quality Review - Principal at Time of Review
10X437,Fordham High School for the Arts,Meeting Target,3.72,Well Developed,Proficient,Proficient,86%,85%,84%,93%,84%,98%,90%,83%,78%,Exceeding Target,4.16,Well Developed,85%,86%,85%,93%,91%,90%,85%,93%,89%,Exceeding Target,4.48,Well Developed,89%,83%,82%,92%,84%,82%,71%,92%,82%,Exceeding Target,18.20%,61.70%,0.78,0.268,0.473,0.682,4.31,77.0%,Meeting Target,3.04,80%,82%,81%,87%,86%,77%,82%,86%,89%,Approaching Target,2.16,67%,75%,76%,93%,88%,94%,90%,83%,91%,Meeting Target,3.56,89%,89%,88%,80%,82%,79%,87%,94%,91%,94%,86%,78%,94%,35%,"December 4-5, 2013",Iris Blige
10X438,Fordham Leadership Academy for Business and Techno,Approaching Target,2.40,Developing,Developing,Developing,85%,85%,84%,84%,84%,89%,90%,77%,78%,Approaching Target,2.68,Proficient,86%,86%,85%,86%,91%,91%,85%,89%,89%,Meeting Target,3.08,Developing,79%,83%,82%,80%,84%,69%,71%,72%,82%,Exceeding Target,23.70%,80.30%,0.70,0.268,0.473,0.682,4.06,49.5%,Approaching Target,2.88,78%,82%,81%,86%,86%,83%,82%,85%,89%,Meeting Target,3.00,75%,75%,76%,83%,88%,87%,90%,83%,91%,Approaching Target,2.72,86%,89%,88%,83%,82%,83%,87%,89%,91%,81%,86%,87%,97%,34%,"March 25, 2015",Mary Ann Tucker
10X439,Bronx High School for Law and Community Service,Meeting Target,3.28,Proficient,Proficient,Proficient,86%,85%,84%,79%,84%,91%,90%,86%,78%,Exceeding Target,4.64,Well Developed,93%,86%,85%,100%,91%,96%,85%,96%,89%,Meeting Target,3.56,Well Developed,81%,83%,82%,84%,84%,73%,71%,83%,82%,Exceeding Target,25.60%,86.80%,0.72,0.268,0.473,0.682,4.11,48.5%,Exceeding Target,4.20,92%,82%,81%,100%,86%,89%,82%,93%,89%,Approaching Target,2.88,73%,75%,76%,85%,88%,89%,90%,93%,91%,Meeting Target,3.80,93%,89%,88%,89%,82%,96%,87%,89%,91%,87%,86%,93%,90%,21%,"March 4, 2015",Michael Barakat
10X440,DeWitt Clinton High School,Approaching Target,2.16,Developing,Developing,Developing,80%,85%,84%,77%,84%,87%,90%,68%,78%,Approaching Target,2.32,Developing,80%,86%,85%,83%,91%,77%,85%,77%,89%,Approaching Target,2.76,Developing,79%,83%,82%,72%,84%,63%,71%,79%,82%,Exceeding Target,16.50%,55.90%,0.79,0.268,0.473,0.682,4.33,54.2%,Approaching Target,2.20,70%,82%,81%,85%,86%,69%,82%,85%,89%,Not Meeting Target,1.68,63%,75%,76%,67%,88%,74%,90%,87%,91%,Approaching Target,2.36,83%,89%,88%,71%,82%,87%,87%,69%,91%,84%,86%,38%,68%,23%,"April 1, 2015",Santiago Taveras
10X442,"Celia Cruz Bronx High School of Music, The",Approaching Target,2.48,Developing,Proficient,Developing,81%,85%,84%,85%,84%,89%,90%,86%,78%,Approaching Target,2.36,Proficient,81%,86%,85%,86%,91%,88%,85%,69%,89%,Approaching Target,2.88,Developing,79%,83%,82%,82%,84%,66%,71%,78%,82%,Meeting Target,12.60%,42.70%,0.57,0.268,0.473,0.682,3.48,65.9%,Approaching Target,2.76,77%,82%,81%,86%,86%,70%,82%,85%,89%,Meeting Target,3.16,77%,75%,76%,82%,88%,87%,90%,83%,91%,Meeting Target,3.04,86%,89%,88%,83%,82%,90%,87%,90%,91%,83%,86%,88%,97%,34%,"March 3-4, 2014",Jerrod Mabry
10X445,Bronx High School of Science,Meeting Target,3.56,Well Developed,Proficient,Proficient,80%,85%,84%,76%,84%,89%,90%,85%,78%,Meeting Target,3.24,Well Developed,83%,86%,85%,96%,91%,75%,85%,88%,89%,Exceeding Target,4.20,Proficient,87%,83%,82%,93%,84%,59%,71%,87%,82%,Meeting Target,0.80%,2.70%,0.52,0.268,0.473,0.682,3.22,94.5%,Meeting Target,3.40,81%,82%,81%,88%,86%,82%,82%,95%,89%,Approaching Target,2.20,68%,75%,76%,89%,88%,86%,90%,93%,91%,Meeting Target,3.48,89%,89%,88%,80%,82%,88%,87%,91%,91%,90%,86%,92%,39%,33%,"May 1, 2015","Jean M. Donahue, Ph.D."
10X477,Marble Hill High School for International Studies,Exceeding Target,4.04,Well Developed,Proficient,Well Developed,85%,85%,84%,89%,84%,94%,90%,63%,78%,Exceeding Target,4.24,Well Developed,87%,86%,85%,85%,91%,74%,85%,89%,89%,Exceeding Target,4.32,Well Developed,89%,83%,82%,82%,84%,75%,71%,90%,82%,Approaching Target,5.30%,18.00%,0.42,0.268,0.473,0.682,2.73,83.9%,Meeting Target,3.24,81%,82%,81%,88%,86%,81%,82%,90%,89%,Approaching Target,2.88,73%,75%,76%,93%,88%,92%,90%,74%,91%,Exceeding Target,4.04,93%,89%,88%,89%,82%,96%,87%,94%,91%,92%,86%,94%,90%,43%,"April 16, 2015",Kirsten Larson
10X524,Crotona International High School,Approaching Target,2.72,Proficient,Developing,Proficient,78%,85%,84%,90%,84%,89%,90%,71%,78%,Meeting Target,3.04,Proficient,78%,86%,85%,100%,91%,79%,85%,80%,89%,Meeting Target,3.04,Proficient,83%,83%,82%,77%,84%,73%,71%,82%,82%,N/A,0.90%,3.10%,,0.268,0.473,0.682,,59.5%,Meeting Target,3.44,84%,82%,81%,86%,86%,92%,82%,90%,89%,Meeting Target,3.32,77%,75%,76%,88%,88%,93%,90%,100%,91%,Meeting Target,3.36,88%,89%,88%,86%,82%,71%,87%,92%,91%,87%,86%,77%,60%,31%,"January 16, 2015",Jesseca Long
10X546,Bronx Theatre High School,Approaching Target,2.68,Proficient,Developing,Proficient,79%,85%,84%,65%,84%,71%,90%,86%,78%,Meeting Target,3.48,Proficient,87%,86%,85%,100%,91%,82%,85%,90%,89%,Approaching Target,2.48,Proficient,75%,83%,82%,69%,84%,68%,71%,70%,82%,Meeting Target,21.70%,73.60%,0.67,0.268,0.473,0.682,3.93,38.4%,Meeting Target,3.00,74%,82%,81%,43%,86%,87%,82%,100%,89%,Exceeding Target,4.56,97%,75%,76%,100%,88%,100%,90%,90%,91%,Meeting Target,3.44,84%,89%,88%,53%,82%,93%,87%,100%,91%,77%,86%,87%,100%,85%,"December 19, 2015",Charles Gallo
10X549,Discovery High School,Meeting Target,3.56,Proficient,Proficient,Proficient,91%,85%,84%,86%,84%,94%,90%,88%,78%,Exceeding Target,4.00,Proficient,96%,86%,85%,100%,91%,100%,85%,100%,89%,Meeting Target,3.64,Proficient,84%,83%,82%,84%,84%,69%,71%,81%,82%,Meeting Target,21.90%,74.20%,0.57,0.268,0.473,0.682,3.46,63.8%,Exceeding Target,4.48,94%,82%,81%,100%,86%,100%,82%,96%,89%,Exceeding Target,4.24,83%,75%,76%,100%,88%,100%,90%,96%,91%,Exceeding Target,4.52,96%,89%,88%,96%,82%,100%,87%,100%,91%,87%,86%,33%,81%,12%,"October 27, 2014",Rolando Rivera
10X565,High School for Energy and Technology,N/A,,Well Developed,Proficient,Proficient,86%,85%,84%,88%,84%,93%,90%,78%,78%,N/A,,Well Developed,92%,86%,85%,96%,91%,86%,85%,96%,89%,N/A,,Proficient,84%,83%,82%,78%,84%,79%,71%,86%,82%,Exceeding Target,21.90%,74.20%,1.27,0.268,0.473,0.682,4.99,60.3%,N/A,,94%,82%,81%,96%,86%,100%,82%,95%,89%,N/A,,75%,75%,76%,90%,88%,100%,90%,96%,91%,N/A,,95%,89%,88%,96%,82%,92%,87%,97%,91%,91%,86%,74%,96%,13%,"April 21, 2015",Ignazio Accardi
10X660,Grace Dodge Career and Technical Education High Sc,N/A,,N/A,N/A,N/A,73%,85%,84%,81%,84%,84%,90%,50%,78%,N/A,,N/A,76%,86%,85%,93%,91%,57%,85%,79%,89%,N/A,,N/A,80%,83%,82%,87%,84%,70%,71%,80%,82%,Exceeding Target,27.00%,91.50%,0.79,0.268,0.473,0.682,4.35,32.4%,N/A,,71%,82%,81%,71%,86%,64%,82%,95%,89%,N/A,,72%,75%,76%,85%,88%,90%,90%,86%,91%,N/A,,81%,89%,88%,64%,82%,79%,87%,90%,91%,84%,86%,63%,82%,16%,,
10X696,High School of American Studies at Lehman College,Exceeding Target,4.04,Well Developed,Well Developed,Proficient,88%,85%,84%,75%,84%,89%,90%,92%,78%,Exceeding Target,4.60,Well Developed,92%,86%,85%,92%,91%,88%,85%,96%,89%,Exceeding Target,4.52,Well Developed,91%,83%,82%,97%,84%,71%,71%,85%,82%,N/A,0.80%,2.70%,,0.268,0.473,0.682,,95.5%,Exceeding Target,4.44,95%,82%,81%,100%,86%,88%,82%,96%,89%,Meeting Target,3.36,78%,75%,76%,92%,88%,95%,90%,96%,91%,Exceeding Target,4.44,96%,89%,88%,100%,82%,100%,87%,96%,91%,89%,86%,95%,96%,47%,"February 25, 2015",Alessandro Weiss
11X249,Bronx Health Sciences High School,Approaching Target,2.48,Proficient,Developing,Developing,79%,85%,84%,85%,84%,90%,90%,53%,78%,Meeting Target,3.16,Well Developed,82%,86%,85%,82%,91%,75%,85%,94%,89%,Meeting Target,3.92,Proficient,80%,83%,82%,90%,84%,53%,71%,69%,82%,Exceeding Target,9.90%,33.60%,0.76,0.268,0.473,0.682,4.24,80.7%,Approaching Target,2.52,73%,82%,81%,94%,86%,47%,82%,88%,89%,Approaching Target,2.60,72%,75%,76%,81%,88%,78%,90%,88%,91%,Meeting Target,3.04,87%,89%,88%,88%,82%,100%,87%,83%,91%,75%,86%,74%,85%,15%,"March 19, 2015",Miriam Rivas
11X253,Bronx High School for Writing and Communication Ar,Approaching Target,2.92,Proficient,Developing,Proficient,83%,85%,84%,86%,84%,92%,90%,70%,78%,Meeting Target,3.56,Proficient,88%,86%,85%,95%,91%,80%,85%,85%,89%,Meeting Target,3.32,Proficient,84%,83%,82%,82%,84%,74%,71%,85%,82%,Exceeding Target,17.70%,60.00%,0.96,0.268,0.473,0.682,4.86,49.8%,Meeting Target,3.84,87%,82%,81%,95%,86%,89%,82%,94%,89%,Meeting Target,3.20,76%,75%,76%,83%,88%,89%,90%,95%,91%,Meeting Target,3.92,92%,89%,88%,95%,82%,95%,87%,91%,91%,89%,86%,57%,69%,18%,"November 19, 2014",Terri Grey
11X265,Bronx Lab School,Approaching Target,2.84,Proficient,Developing,Proficient,82%,85%,84%,78%,84%,85%,90%,72%,78%,Meeting Target,3.24,Proficient,82%,86%,85%,88%,91%,75%,85%,94%,89%,Meeting Target,3.08,Proficient,73%,83%,82%,70%,84%,70%,71%,78%,82%,Exceeding Target,16.80%,56.90%,0.76,0.268,0.473,0.682,4.24,62.4%,Approaching Target,2.76,76%,82%,81%,84%,86%,69%,82%,89%,89%,Meeting Target,3.28,77%,75%,76%,85%,88%,93%,90%,91%,91%,Approaching Target,2.96,85%,89%,88%,69%,82%,84%,87%,85%,91%,79%,86%,45%,94%,19%,"March 2, 2015",Sarah Marcy
11X270,Academy for Scholarship and Entrepreneurship: A Co,Meeting Target,3.40,Proficient,Proficient,Proficient,88%,85%,84%,81%,84%,88%,90%,86%,78%,Meeting Target,3.72,Proficient,91%,86%,85%,90%,91%,90%,85%,95%,89%,Meeting Target,3.00,Proficient,77%,83%,82%,72%,84%,63%,71%,77%,82%,Meeting Target,20.50%,69.50%,0.67,0.268,0.473,0.682,3.95,53.9%,Meeting Target,3.84,88%,82%,81%,95%,86%,95%,82%,88%,89%,Meeting Target,3.00,74%,75%,76%,88%,88%,90%,90%,95%,91%,Meeting Target,3.36,89%,89%,88%,95%,82%,85%,87%,94%,91%,74%,86%,57%,78%,16%,"April 23, 2015",Zenobia White-DaCruz
11X275,High School of Computers and Technology,Exceeding Target,4.20,Well Developed,Proficient,Well Developed,90%,85%,84%,87%,84%,90%,90%,87%,78%,Exceeding Target,4.44,Well Developed,90%,86%,85%,96%,91%,93%,85%,93%,89%,Exceeding Target,4.24,Well Developed,87%,83%,82%,87%,84%,70%,71%,88%,82%,Exceeding Target,22.00%,74.60%,0.73,0.268,0.473,0.682,4.14,68.0%,Meeting Target,3.60,85%,82%,81%,100%,86%,82%,82%,93%,89%,Approaching Target,2.88,72%,75%,76%,91%,88%,95%,90%,89%,91%,Exceeding Target,4.16,94%,89%,88%,89%,82%,96%,87%,93%,91%,90%,86%,87%,88%,9%,"May 8, 2015",Bruce Abramowitz
11X288,Collegiate Institute for Math and Science,Approaching Target,2.44,Developing,Developing,Proficient,80%,85%,84%,82%,84%,90%,90%,86%,78%,Approaching Target,2.36,Well Developed,65%,86%,85%,76%,91%,50%,85%,80%,89%,Meeting Target,3.64,Proficient,80%,83%,82%,74%,84%,61%,71%,83%,82%,Exceeding Target,17.30%,58.60%,0.97,0.268,0.473,0.682,4.89,69.1%,Not Meeting Target,1.44,54%,82%,81%,44%,86%,52%,82%,87%,89%,Approaching Target,2.40,69%,75%,76%,87%,88%,89%,90%,74%,91%,Approaching Target,2.24,77%,89%,88%,39%,82%,64%,87%,90%,91%,82%,86%,85%,83%,16%,"March 12, 2015",Fredrick Nelson
11X290,Bronx Academy of Health Careers,Meeting Target,3.56,Well Developed,Proficient,Proficient,84%,85%,84%,80%,84%,86%,90%,72%,78%,Exceeding Target,4.28,Well Developed,86%,86%,85%,92%,91%,96%,85%,88%,89%,Meeting Target,3.80,Well Developed,77%,83%,82%,70%,84%,66%,71%,78%,82%,Exceeding Target,19.60%,66.40%,0.76,0.268,0.473,0.682,4.24,66.1%,Meeting Target,3.00,80%,82%,81%,96%,86%,80%,82%,84%,89%,Approaching Target,2.64,72%,75%,76%,83%,88%,83%,90%,96%,91%,Approaching Target,2.52,84%,89%,88%,88%,82%,72%,87%,89%,91%,76%,86%,59%,100%,12%,"April 29, 2015",Dawn Santiago
11X299,Astor Collegiate Academy,Approaching Target,2.16,Proficient,Developing,Developing,75%,85%,84%,73%,84%,81%,90%,75%,78%,Approaching Target,2.84,Developing,88%,86%,85%,93%,91%,86%,85%,90%,89%,Approaching Target,2.48,Developing,73%,83%,82%,70%,84%,51%,71%,68%,82%,Meeting Target,21.20%,71.90%,0.56,0.268,0.473,0.682,3.44,65.2%,Meeting Target,3.12,81%,82%,81%,79%,86%,90%,82%,86%,89%,Approaching Target,2.56,71%,75%,76%,67%,88%,79%,90%,97%,91%,Approaching Target,2.52,83%,89%,88%,83%,82%,93%,87%,84%,91%,72%,86%,88%,100%,10%,"February 5, 2015",Sandra Burgos
11X418,Bronx High School for the Visual Arts,Meeting Target,3.12,Proficient,Proficient,Proficient,79%,85%,84%,77%,84%,88%,90%,75%,78%,Approaching Target,2.64,Well Developed,62%,86%,85%,79%,91%,67%,85%,71%,89%,Meeting Target,3.52,Proficient,74%,83%,82%,84%,84%,57%,71%,69%,82%,Meeting Target,25.70%,87.10%,0.60,0.268,0.473,0.682,3.59,63.9%,Not Meeting Target,1.64,61%,82%,81%,50%,86%,64%,82%,90%,89%,Approaching Target,2.32,69%,75%,76%,88%,88%,89%,90%,71%,91%,Approaching Target,2.12,77%,89%,88%,64%,82%,50%,87%,91%,91%,80%,86%,76%,41%,31%,"April 23, 2015",Gwendolyn Jones
11X455,Harry S Truman High School,Approaching Target,2.60,Developing,Developing,Proficient,84%,85%,84%,79%,84%,87%,90%,82%,78%,Approaching Target,2.84,Well Developed,90%,86%,85%,95%,91%,89%,85%,91%,89%,Meeting Target,3.92,Developing,76%,83%,82%,70%,84%,68%,71%,77%,82%,Exceeding Target,23.00%,78.00%,1.02,0.268,0.473,0.682,4.99,72.0%,Meeting Target,3.52,86%,82%,81%,96%,86%,89%,82%,84%,89%,Approaching Target,2.36,70%,75%,76%,76%,88%,79%,90%,89%,91%,Meeting Target,3.04,88%,89%,88%,95%,82%,95%,87%,80%,91%,81%,86%,51%,53%,10%,"March 18-20, 2014",Keri Alfano
11X508,Bronxdale High School,Meeting Target,3.44,Proficient,Proficient,Proficient,89%,85%,84%,84%,84%,89%,90%,91%,78%,Meeting Target,3.76,Proficient,92%,86%,85%,97%,91%,91%,85%,97%,89%,Meeting Target,3.08,Proficient,80%,83%,82%,75%,84%,76%,71%,80%,82%,Meeting Target,19.00%,64.40%,0.67,0.268,0.473,0.682,3.93,54.7%,Exceeding Target,4.00,90%,82%,81%,94%,86%,91%,82%,93%,89%,Meeting Target,3.28,76%,75%,76%,94%,88%,95%,90%,91%,91%,Meeting Target,3.96,92%,89%,88%,94%,82%,97%,87%,92%,91%,87%,86%,89%,100%,39%,"May 6-7, 2014",Carolyne Quintana
11X509,High School of Language and Innovation,Meeting Target,3.16,Proficient,Developing,Proficient,90%,85%,84%,84%,84%,82%,90%,93%,78%,Exceeding Target,4.68,Proficient,95%,86%,85%,93%,91%,96%,85%,100%,89%,Meeting Target,3.04,Well Developed,80%,83%,82%,76%,84%,70%,71%,76%,82%,Exceeding Target,3.10%,10.50%,0.73,0.268,0.473,0.682,4.14,63.7%,Exceeding Target,4.20,92%,82%,81%,96%,86%,100%,82%,92%,89%,Exceeding Target,4.20,88%,75%,76%,92%,88%,92%,90%,89%,91%,Meeting Target,3.76,92%,89%,88%,93%,82%,96%,87%,94%,91%,88%,86%,55%,88%,70%,"January 9, 2015",Julie Nariman
11X513,New World High School,Exceeding Target,4.20,Well Developed,Proficient,Well Developed,89%,85%,84%,92%,84%,93%,90%,81%,78%,Exceeding Target,4.56,Well Developed,91%,86%,85%,96%,91%,91%,85%,92%,89%,Meeting Target,3.92,Well Developed,85%,83%,82%,86%,84%,80%,71%,84%,82%,Exceeding Target,4.20%,14.20%,0.88,0.268,0.473,0.682,4.63,66.7%,Meeting Target,3.04,81%,82%,81%,100%,86%,92%,82%,79%,89%,Approaching Target,2.72,73%,75%,76%,79%,88%,82%,90%,96%,91%,Meeting Target,3.68,91%,89%,88%,88%,82%,100%,87%,86%,91%,90%,86%,99%,90%,64%,"January 15, 2015",Fausto Salazar
11X514,The Bronxwood Preparatory Academy,Exceeding Target,4.16,Well Developed,Proficient,Well Developed,88%,85%,84%,85%,84%,88%,90%,67%,78%,Exceeding Target,4.32,Well Developed,89%,86%,85%,100%,91%,81%,85%,94%,89%,Exceeding Target,4.04,Well Developed,78%,83%,82%,76%,84%,68%,71%,75%,82%,Exceeding Target,21.00%,71.20%,0.94,0.268,0.473,0.682,4.82,75.5%,Meeting Target,3.20,82%,82%,81%,88%,86%,88%,82%,85%,89%,Approaching Target,2.88,74%,75%,76%,81%,88%,87%,90%,94%,91%,Meeting Target,3.28,88%,89%,88%,80%,82%,94%,87%,87%,91%,85%,86%,76%,57%,34%,"May 6, 2015",Janet Gallardo
11X542,Pelham Preparatory Academy,Meeting Target,3.24,Proficient,Proficient,Proficient,84%,85%,84%,80%,84%,90%,90%,78%,78%,Meeting Target,3.64,Well Developed,91%,86%,85%,96%,91%,92%,85%,92%,89%,Exceeding Target,4.16,Proficient,82%,83%,82%,81%,84%,66%,71%,84%,82%,Meeting Target,20.40%,69.20%,0.68,0.268,0.473,0.682,3.99,80.7%,Meeting Target,3.32,83%,82%,81%,88%,86%,83%,82%,86%,89%,Approaching Target,2.40,69%,75%,76%,86%,88%,96%,90%,91%,91%,Meeting Target,3.84,92%,89%,88%,91%,82%,100%,87%,86%,91%,84%,86%,92%,86%,17%,"February 25, 2015",Carlos Santiago
11X544,High School for Contemporary Arts,Approaching Target,2.28,Developing,Developing,Developing,84%,85%,84%,65%,84%,74%,90%,85%,78%,Approaching Target,2.28,Developing,81%,86%,85%,100%,91%,77%,85%,86%,89%,Not Meeting Target,1.88,Developing,66%,83%,82%,60%,84%,55%,71%,58%,82%,Meeting Target,26.00%,88.10%,0.66,0.268,0.473,0.682,3.88,39.6%,Not Meeting Target,1.88,65%,82%,81%,64%,86%,54%,82%,89%,89%,N/A,,64%,75%,76%,85%,88%,88%,90%,92%,91%,N/A,,81%,89%,88%,57%,82%,93%,87%,86%,91%,65%,86%,74%,45%,6%,"April 23, 2015",Tilsa Rodriguez-Gonzalez
11X545,Bronx Aerospace High School,Approaching Target,2.64,Proficient,Developing,Developing,85%,85%,84%,85%,84%,91%,90%,89%,78%,Meeting Target,3.08,Developing,79%,86%,85%,78%,91%,71%,85%,94%,89%,Approaching Target,2.64,Proficient,77%,83%,82%,73%,84%,64%,71%,73%,82%,Exceeding Target,25.80%,87.50%,0.75,0.268,0.473,0.682,4.21,58.4%,Approaching Target,2.16,70%,82%,81%,79%,86%,68%,82%,82%,89%,Not Meeting Target,1.68,64%,75%,76%,70%,88%,80%,90%,94%,91%,Approaching Target,2.28,82%,89%,88%,84%,82%,79%,87%,76%,91%,82%,86%,85%,79%,31%,"December 11, 2014",Erika Hurtado
12X242,Mott Hall V,Meeting Target,3.88,Well Developed,Well Developed,Proficient,82%,86%,84%,92%,84%,96%,91%,63%,81%,Exceeding Target,4.20,Well Developed,87%,87%,85%,93%,89%,83%,85%,83%,87%,Exceeding Target,4.04,Well Developed,89%,83%,82%,94%,85%,81%,72%,85%,82%,Not Meeting Target,20.20%,68.50%,0.23,0.268,0.473,0.682,1.87,61.6%,Meeting Target,3.16,80%,82%,81%,93%,87%,72%,79%,91%,90%,Approaching Target,2.64,74%,77%,76%,93%,88%,92%,90%,96%,94%,Exceeding Target,4.08,92%,89%,88%,89%,84%,81%,87%,93%,90%,93%,84%,89%,100%,67%,"December 3, 2014",Peter Oroszlany
12X248,"Metropolitan High School, The",Approaching Target,2.20,Developing,Developing,Developing,80%,85%,84%,89%,84%,91%,90%,79%,78%,Approaching Target,2.68,Proficient,87%,86%,85%,87%,91%,93%,85%,75%,89%,Meeting Target,3.16,Developing,86%,83%,82%,85%,84%,77%,71%,89%,82%,Meeting Target,22.70%,76.90%,0.65,0.268,0.473,0.682,3.84,44.3%,Meeting Target,3.12,82%,82%,81%,75%,86%,87%,82%,81%,89%,Approaching Target,2.96,74%,75%,76%,88%,88%,91%,90%,87%,91%,Meeting Target,3.56,90%,89%,88%,87%,82%,93%,87%,86%,91%,91%,86%,56%,62%,15%,"April 1, 2015",Madhusudhan Narayanan
12X251,Explorations Academy,Meeting Target,3.00,Proficient,Proficient,Proficient,78%,85%,84%,90%,84%,93%,90%,72%,78%,Meeting Target,3.16,Proficient,80%,86%,85%,89%,91%,74%,85%,68%,89%,Meeting Target,3.20,Proficient,83%,83%,82%,86%,84%,80%,71%,89%,82%,Exceeding Target,26.80%,90.80%,1.12,0.268,0.473,0.682,4.99,44.3%,Approaching Target,2.80,77%,82%,81%,79%,86%,79%,82%,87%,89%,Approaching Target,2.96,74%,75%,76%,88%,88%,92%,90%,95%,91%,Meeting Target,3.36,88%,89%,88%,74%,82%,89%,87%,93%,91%,90%,86%,66%,68%,34%,"December 16, 2014",Susana Hernandez
12X267,Bronx Latin,Exceeding Target,4.00,Proficient,Proficient,Well Developed,93%,86%,84%,93%,84%,96%,91%,92%,81%,Exceeding Target,4.80,Well Developed,97%,87%,85%,100%,89%,100%,85%,100%,87%,Exceeding Target,4.52,Well Developed,91%,83%,82%,93%,85%,85%,72%,93%,82%,Exceeding Target,16.50%,55.90%,1.41,0.268,0.473,0.682,4.99,66.8%,Exceeding Target,4.52,96%,82%,81%,100%,87%,98%,79%,92%,90%,Exceeding Target,4.48,87%,77%,76%,96%,88%,97%,90%,100%,94%,Exceeding Target,4.52,96%,89%,88%,96%,84%,100%,87%,97%,90%,93%,84%,88%,100%,66%,"December 3, 2014",Annette Fiorentino
